,flight,thank,label
6440,0.0,0.0,worse
6441,0.0,0.0,negative
6442,1.0,0.0,worse
6443,0.0,0.0,good
6444,0.0,0.0,negative
6445,0.0,0.0,average
6446,0.0,1.0,good
6447,0.0,0.0,negative
6448,0.0,0.0,worse
6449,0.0,0.0,negative
6450,0.0,1.0,good
6451,0.0,1.0,good
6452,0.0,1.0,good
6453,1.0,0.0,negative
6454,0.0,0.0,negative
6455,1.0,0.0,average
6456,1.0,0.0,negative
6457,0.0,0.0,worse
6458,1.0,0.0,worse
6459,0.0,0.0,average
6460,0.0,1.0,negative
6461,0.0,1.0,good
6462,0.0,0.0,negative
6463,0.0,1.0,good
6464,0.0,1.0,negative
6465,1.0,0.0,worse
6466,0.0,0.0,good
6467,0.0,0.0,negative
6468,0.0,0.0,negative
6469,1.0,0.0,worse
6470,0.0,0.0,worse
6471,1.0,0.0,worse
6472,1.0,0.0,negative
6473,1.0,0.0,average
6474,0.0,1.0,good
6475,1.0,0.0,worse
6476,1.0,0.0,negative
6477,1.0,0.0,average
6478,0.0,0.0,good
6479,0.0,0.0,good
6480,0.0,0.0,negative
6481,0.0,1.0,average
6482,0.0,0.0,negative
6483,0.0,0.0,worse
6484,1.0,0.0,worse
6485,1.0,0.0,worse
6486,1.0,0.0,worse
6487,0.0,0.0,worse
6488,0.0,0.0,good
6489,1.0,0.0,worse
6490,0.0,0.0,worse
6491,0.0,0.0,negative
6492,1.0,0.0,negative
6493,0.0,0.0,worse
6494,1.0,0.0,average
6495,0.0,0.0,negative
6496,0.0,1.0,good
6497,0.0,1.0,worse
6498,1.0,0.0,worse
6499,0.5880333434473399,0.8088366874679601,good
6500,1.0,0.0,average
6501,0.0,0.0,negative
6502,1.0,0.0,good
6503,1.0,0.0,worse
6504,0.0,0.0,negative
6505,0.5880333434473399,0.8088366874679601,negative
6506,0.0,0.0,negative
6507,0.0,0.0,negative
6508,1.0,0.0,average
6509,1.0,0.0,negative
6510,1.0,0.0,average
6511,0.0,0.0,good
6512,1.0,0.0,worse
6513,0.0,0.0,good
6514,0.0,0.0,worse
6515,0.0,0.0,average
6516,0.0,0.0,good
6517,0.0,0.0,negative
6518,0.0,0.0,average
6519,0.0,0.0,average
6520,0.0,0.0,worse
6521,0.0,0.0,average
6522,1.0,0.0,worse
6523,0.0,0.0,negative
6524,0.0,0.0,average
6525,0.0,0.0,good
6526,0.0,0.0,average
6527,0.0,1.0,good
6528,0.0,0.0,average
6529,0.5880333434473399,0.8088366874679601,worse
6530,0.0,0.0,negative
6531,0.0,0.0,good
6532,1.0,0.0,worse
6533,0.0,0.0,average
6534,0.0,0.0,negative
6535,0.0,0.0,negative
6536,1.0,0.0,worse
6537,1.0,0.0,average
6538,0.0,0.0,average
6539,0.0,0.0,good
6540,0.0,0.0,average
6541,0.0,0.0,negative
6542,0.0,1.0,good
6543,0.0,1.0,good
6544,0.0,0.0,average
6545,0.0,1.0,good
6546,0.0,0.0,worse
6547,0.0,1.0,worse
6548,0.0,0.0,negative
6549,0.0,1.0,good
6550,0.0,0.0,average
6551,0.0,0.0,negative
6552,1.0,0.0,worse
6553,1.0,0.0,negative
6554,0.0,0.0,worse
6555,0.0,0.0,average
6556,0.0,0.0,negative
6557,0.0,0.0,worse
6558,0.0,0.0,good
6559,1.0,0.0,average
6560,1.0,0.0,negative
6561,0.0,1.0,worse
6562,0.0,0.0,average
6563,0.0,1.0,good
6564,0.0,0.0,average
6565,0.0,0.0,negative
6566,1.0,0.0,worse
6567,0.0,0.0,negative
6568,0.0,0.0,average
6569,0.0,1.0,good
6570,1.0,0.0,negative
6571,0.0,0.0,worse
6572,0.0,0.0,good
6573,1.0,0.0,negative
6574,0.0,1.0,average
6575,0.0,1.0,good
6576,0.0,0.0,average
6577,0.0,0.0,average
6578,1.0,0.0,negative
6579,0.0,1.0,good
6580,0.0,0.0,average
6581,0.0,0.0,negative
6582,0.0,0.0,negative
6583,1.0,0.0,good
6584,0.0,0.0,average
6585,0.0,1.0,average
6586,0.0,0.0,average
6587,1.0,0.0,average
6588,0.0,1.0,good
6589,0.0,0.0,negative
6590,0.0,0.0,average
6591,0.0,0.0,negative
6592,0.0,0.0,negative
6593,0.0,0.0,worse
6594,0.0,0.0,negative
6595,0.0,1.0,average
6596,0.0,0.0,negative
6597,0.5880333434473399,0.8088366874679601,good
6598,0.0,0.0,negative
6599,1.0,0.0,worse
6600,0.0,0.0,worse
6601,0.0,0.0,negative
6602,0.0,1.0,good
6603,0.0,0.0,worse
6604,0.0,0.0,worse
6605,0.5880333434473399,0.8088366874679601,good
6606,1.0,0.0,negative
6607,0.0,0.0,negative
6608,1.0,0.0,worse
6609,1.0,0.0,negative
6610,0.0,0.0,worse
6611,0.0,0.0,good
6612,1.0,0.0,average
6613,1.0,0.0,negative
6614,1.0,0.0,negative
6615,1.0,0.0,negative
6616,1.0,0.0,worse
6617,0.0,0.0,average
6618,1.0,0.0,good
6619,1.0,0.0,worse
6620,0.0,0.0,worse
6621,0.0,0.0,average
6622,0.0,0.0,worse
6623,1.0,0.0,worse
6624,0.0,0.0,good
6625,0.0,0.0,worse
6626,1.0,0.0,worse
6627,0.0,0.0,negative
6628,0.0,0.0,negative
6629,0.0,0.0,worse
6630,0.0,0.0,negative
6631,1.0,0.0,negative
6632,0.0,0.0,negative
6633,1.0,0.0,negative
6634,1.0,0.0,worse
6635,0.0,0.0,negative
6636,0.0,1.0,good
6637,1.0,0.0,negative
6638,0.0,0.0,average
6639,0.0,0.0,average
6640,0.0,0.0,worse
6641,0.0,0.0,average
6642,0.0,0.0,average
6643,1.0,0.0,worse
6644,0.0,0.0,worse
6645,0.0,0.0,worse
6646,0.0,0.0,worse
6647,0.0,0.0,good
6648,0.5880333434473399,0.8088366874679601,good
6649,1.0,0.0,negative
6650,1.0,0.0,worse
6651,0.0,1.0,good
6652,0.0,0.0,good
6653,0.5880333434473399,0.8088366874679601,average
6654,0.0,0.0,average
6655,1.0,0.0,average
6656,0.0,0.0,good
6657,0.0,1.0,good
6658,1.0,0.0,good
6659,0.0,0.0,average
6660,0.0,0.0,good
6661,0.0,1.0,good
6662,0.0,1.0,negative
6663,0.0,1.0,negative
6664,0.0,0.0,average
6665,0.0,0.0,average
6666,0.8239467879466785,0.5666671780087065,worse
6667,0.0,0.0,worse
6668,0.8239467879466785,0.5666671780087065,negative
6669,1.0,0.0,negative
6670,0.0,0.0,worse
6671,0.0,0.0,average
6672,0.0,1.0,good
6673,0.0,0.0,average
6674,1.0,0.0,good
6675,0.0,1.0,average
6676,1.0,0.0,negative
6677,0.0,0.0,average
6678,0.0,0.0,worse
6679,0.0,0.0,average
6680,0.0,0.0,good
6681,0.0,0.0,worse
6682,0.0,0.0,good
6683,1.0,0.0,worse
6684,0.0,0.0,negative
6685,0.0,0.0,good
6686,1.0,0.0,average
6687,0.0,0.0,average
6688,1.0,0.0,average
6689,1.0,0.0,negative
6690,0.0,0.0,negative
6691,1.0,0.0,worse
6692,0.0,1.0,average
6693,0.0,0.0,average
6694,0.0,1.0,negative
6695,0.0,0.0,worse
6696,0.0,0.0,worse
6697,0.0,0.0,negative
6698,0.0,0.0,worse
6699,0.0,0.0,worse
6700,0.0,0.0,worse
6701,0.0,0.0,average
6702,1.0,0.0,negative
6703,0.0,0.0,negative
6704,0.0,0.0,average
6705,1.0,0.0,average
6706,1.0,0.0,negative
6707,0.0,0.0,worse
6708,0.0,1.0,good
6709,0.0,0.0,worse
6710,0.0,1.0,worse
6711,0.0,0.0,worse
6712,0.0,0.0,negative
6713,0.0,1.0,good
6714,0.0,0.0,good
6715,0.0,0.0,average
6716,0.0,0.0,average
6717,0.0,0.0,worse
6718,1.0,0.0,worse
6719,1.0,0.0,negative
6720,0.0,0.0,average
6721,0.0,0.0,average
6722,1.0,0.0,negative
6723,0.0,1.0,good
6724,0.0,0.0,worse
6725,1.0,0.0,negative
6726,1.0,0.0,negative
6727,0.0,0.0,worse
6728,0.0,0.0,average
6729,0.0,0.0,negative
6730,1.0,0.0,negative
6731,0.0,0.0,negative
6732,0.0,0.0,negative
6733,0.0,1.0,good
6734,0.0,0.0,negative
6735,1.0,0.0,negative
6736,0.0,0.0,negative
6737,0.0,0.0,worse
6738,1.0,0.0,negative
6739,1.0,0.0,average
6740,1.0,0.0,average
6741,0.0,0.0,negative
6742,0.0,0.0,negative
6743,0.0,0.0,good
6744,0.0,0.0,worse
6745,0.0,0.0,negative
6746,0.0,0.0,good
6747,0.0,0.0,average
6748,1.0,0.0,average
6749,1.0,0.0,negative
6750,1.0,0.0,worse
6751,0.5880333434473399,0.8088366874679601,average
6752,0.0,0.0,average
6753,1.0,0.0,negative
6754,0.0,0.0,worse
6755,0.0,0.0,negative
6756,0.0,0.0,negative
6757,0.0,0.0,average
6758,1.0,0.0,worse
6759,0.0,1.0,good
6760,0.0,0.0,average
6761,0.0,0.0,average
6762,0.0,0.0,negative
6763,1.0,0.0,worse
6764,0.0,0.0,average
6765,0.0,0.0,average
6766,0.0,0.0,average
6767,1.0,0.0,negative
6768,1.0,0.0,negative
6769,0.0,0.0,average
6770,0.0,0.0,worse
6771,0.0,0.0,good
6772,0.0,1.0,good
6773,0.0,0.0,average
6774,1.0,0.0,good
6775,0.0,1.0,good
6776,0.0,0.0,average
6777,0.0,0.0,worse
6778,1.0,0.0,negative
6779,1.0,0.0,negative
6780,0.0,0.0,average
6781,0.0,0.0,negative
6782,0.0,0.0,good
6783,0.0,0.0,good
6784,0.0,0.0,negative
6785,0.0,1.0,good
6786,0.0,0.0,negative
6787,0.0,0.0,negative
6788,0.0,0.0,worse
6789,0.0,0.0,good
6790,1.0,0.0,average
6791,0.0,0.0,average
6792,0.0,0.0,average
6793,0.0,1.0,average
6794,0.0,0.0,average
6795,0.0,0.0,worse
6796,0.0,0.0,average
6797,0.0,0.0,average
6798,0.0,0.0,average
6799,0.0,1.0,average
6800,0.0,0.0,good
6801,0.0,0.0,average
6802,0.0,0.0,good
6803,0.0,0.0,average
6804,0.0,0.0,average
6805,0.0,0.0,good
6806,0.0,0.0,good
6807,0.0,0.0,good
6808,0.0,0.0,average
6809,0.0,0.0,average
6810,0.0,0.0,average
6811,0.0,0.0,good
6812,1.0,0.0,good
6813,0.0,1.0,negative
6814,0.0,0.0,average
6815,0.0,1.0,good
6816,0.0,0.0,worse
6817,0.0,0.0,good
6818,0.0,0.0,average
6819,1.0,0.0,average
6820,0.0,0.0,good
6821,0.0,0.0,good
6822,0.0,1.0,good
6823,0.0,0.0,good
6824,1.0,0.0,good
6825,0.0,0.0,good
6826,0.0,1.0,good
6827,0.0,0.0,negative
6828,1.0,0.0,worse
6829,0.0,0.0,good
6830,0.0,0.0,good
6831,0.5880333434473399,0.8088366874679601,good
6832,1.0,0.0,negative
6833,0.0,0.0,negative
6834,0.0,0.0,average
6835,1.0,0.0,average
6836,1.0,0.0,average
6837,0.0,0.0,average
6838,0.0,1.0,good
6839,0.0,0.0,good
6840,0.0,0.0,good
6841,1.0,0.0,worse
6842,0.0,0.0,negative
6843,0.0,0.0,worse
6844,1.0,0.0,worse
6845,1.0,0.0,negative
6846,1.0,0.0,average
6847,0.0,0.0,negative
6848,0.0,0.0,good
6849,1.0,0.0,negative
6850,0.0,0.0,average
6851,0.0,0.0,good
6852,0.0,0.0,negative
6853,0.0,0.0,good
6854,1.0,0.0,average
6855,1.0,0.0,negative
6856,0.0,0.0,average
6857,0.0,0.0,good
6858,1.0,0.0,average
6859,0.0,0.0,negative
6860,0.0,0.0,good
6861,0.0,0.0,average
6862,0.0,1.0,good
6863,0.0,0.0,worse
6864,1.0,0.0,average
6865,0.0,0.0,negative
6866,0.0,0.0,average
6867,0.0,0.0,negative
6868,0.0,0.0,negative
6869,1.0,0.0,negative
6870,0.0,0.0,average
6871,0.0,0.0,average
6872,0.0,0.0,good
6873,0.0,0.0,average
6874,0.0,0.0,good
6875,0.0,0.0,negative
6876,1.0,0.0,good
6877,0.0,0.0,average
6878,1.0,0.0,negative
6879,0.0,0.0,worse
6880,1.0,0.0,worse
6881,0.0,0.0,average
6882,0.0,0.0,negative
6883,0.0,0.0,negative
6884,0.0,0.0,negative
6885,0.0,0.0,negative
6886,0.0,0.0,worse
6887,0.0,0.0,negative
6888,0.0,0.0,negative
6889,0.0,0.0,negative
6890,0.0,0.0,worse
6891,1.0,0.0,worse
6892,1.0,0.0,worse
6893,0.0,0.0,average
6894,0.0,0.0,average
6895,0.0,1.0,good
6896,0.0,0.0,good
6897,0.0,0.0,average
6898,0.0,0.0,worse
6899,1.0,0.0,negative
6900,0.0,0.0,negative
6901,0.0,0.0,average
6902,0.0,0.0,average
6903,0.0,0.0,average
6904,1.0,0.0,average
6905,1.0,0.0,average
6906,0.0,0.0,negative
6907,0.0,0.0,negative
6908,1.0,0.0,average
6909,0.0,0.0,negative
6910,0.0,0.0,negative
6911,1.0,0.0,worse
6912,0.0,0.0,worse
6913,0.0,0.0,average
6914,0.0,0.0,average
6915,0.0,0.0,average
6916,0.0,0.0,average
6917,0.0,0.0,good
6918,0.0,0.0,average
6919,1.0,0.0,average
6920,0.0,0.0,negative
6921,0.0,0.0,negative
6922,0.0,0.0,average
6923,0.0,0.0,average
6924,0.0,0.0,average
6925,0.0,1.0,good
6926,0.0,0.0,average
6927,1.0,0.0,worse
6928,0.0,0.0,average
6929,0.0,0.0,average
6930,0.0,1.0,good
6931,0.0,0.0,average
6932,0.0,0.0,average
6933,0.0,0.0,average
6934,0.0,0.0,average
6935,0.0,0.0,good
6936,0.0,0.0,average
6937,0.0,0.0,negative
6938,0.0,1.0,good
6939,0.0,0.0,average
6940,0.0,0.0,worse
6941,0.0,0.0,negative
6942,0.0,0.0,average
6943,0.0,0.0,average
6944,0.0,0.0,average
6945,0.0,1.0,good
6946,0.0,0.0,average
6947,0.0,0.0,average
6948,0.0,0.0,negative
6949,0.0,0.0,average
6950,0.0,0.0,average
6951,0.0,0.0,average
6952,0.0,0.0,negative
6953,0.0,0.0,negative
6954,1.0,0.0,worse
6955,0.0,0.0,good
6956,0.0,0.0,average
6957,0.0,0.0,negative
6958,0.0,0.0,average
6959,1.0,0.0,worse
6960,0.0,0.0,average
6961,0.0,0.0,average
6962,0.0,0.0,average
6963,0.0,0.0,average
6964,0.0,0.0,average
6965,0.0,0.0,average
6966,0.0,0.0,good
6967,0.0,0.0,good
6968,0.0,0.0,good
6969,0.0,0.0,average
6970,0.5880333434473399,0.8088366874679601,good
6971,0.0,0.0,average
6972,0.0,0.0,average
6973,0.0,0.0,negative
6974,0.0,0.0,average
6975,0.0,0.0,good
6976,0.0,0.0,average
6977,0.0,0.0,average
6978,0.0,1.0,average
6979,0.0,1.0,good
6980,1.0,0.0,worse
6981,0.0,0.0,worse
6982,0.0,0.0,average
6983,0.0,0.0,negative
6984,0.0,0.0,average
6985,0.0,0.0,average
6986,0.0,0.0,average
6987,1.0,0.0,average
6988,0.0,0.0,average
6989,0.0,0.0,average
6990,0.0,0.0,average
6991,0.0,0.0,average
6992,0.0,0.0,average
6993,0.0,0.0,average
6994,0.0,0.0,negative
6995,0.0,0.0,average
6996,0.0,0.0,average
6997,1.0,0.0,average
6998,0.0,0.0,average
6999,0.0,0.0,average
7000,0.0,0.0,negative
7001,0.0,0.0,negative
7002,0.0,0.0,average
7003,0.0,0.0,average
7004,0.0,0.0,average
7005,0.0,1.0,good
7006,0.0,0.0,average
7007,0.0,0.0,average
7008,0.0,0.0,average
7009,1.0,0.0,negative
7010,0.0,0.0,negative
7011,0.5880333434473399,0.8088366874679601,negative
7012,0.0,0.0,good
7013,0.0,0.0,average
7014,0.0,0.0,average
7015,0.0,0.0,average
7016,0.0,0.0,average
7017,1.0,0.0,average
7018,0.0,0.0,average
7019,0.0,0.0,good
7020,0.0,0.0,average
7021,0.0,0.0,average
7022,0.0,0.0,average
7023,0.0,0.0,average
7024,0.0,0.0,average
7025,0.0,0.0,good
7026,1.0,0.0,good
7027,0.0,0.0,negative
7028,0.0,0.0,average
7029,0.0,0.0,negative
7030,0.0,0.0,average
7031,0.0,0.0,average
7032,0.0,0.0,average
7033,0.0,0.0,negative
7034,0.0,0.0,negative
7035,1.0,0.0,average
7036,0.0,0.0,average
7037,0.0,0.0,negative
7038,0.0,0.0,good
7039,0.0,0.0,average
7040,0.0,0.0,good
7041,0.0,0.0,negative
7042,0.0,0.0,average
7043,0.0,0.0,average
7044,0.0,0.0,average
7045,0.0,0.0,worse
7046,0.0,0.0,good
7047,0.0,0.0,negative
7048,0.0,0.0,negative
7049,0.0,0.0,average
7050,0.0,0.0,negative
7051,0.0,0.0,average
7052,0.0,0.0,average
7053,0.0,0.0,average
7054,0.0,0.0,average
7055,0.0,0.0,average
7056,0.0,0.0,good
7057,0.0,0.0,average
7058,0.0,0.0,worse
7059,0.0,0.0,average
7060,0.0,0.0,average
7061,1.0,0.0,average
7062,0.0,0.0,average
7063,0.0,0.0,average
7064,0.0,0.0,good
7065,0.0,0.0,good
7066,0.0,0.0,average
7067,0.0,0.0,negative
7068,0.0,0.0,average
7069,1.0,0.0,negative
7070,0.0,0.0,average
7071,0.0,0.0,average
7072,0.0,0.0,average
7073,0.0,0.0,negative
7074,0.0,0.0,average
7075,0.0,0.0,average
7076,0.0,0.0,negative
7077,0.0,0.0,good
7078,0.0,0.0,average
7079,1.0,0.0,worse
7080,0.0,0.0,average
7081,0.0,0.0,negative
7082,0.0,0.0,average
7083,0.0,0.0,average
7084,0.0,0.0,good
7085,0.0,0.0,average
7086,0.0,0.0,average
7087,0.0,0.0,negative
7088,0.0,0.0,average
7089,0.0,0.0,average
7090,0.0,0.0,good
7091,0.0,0.0,average
7092,0.0,0.0,average
7093,0.0,0.0,average
7094,0.0,0.0,average
7095,0.0,0.0,average
7096,0.0,0.0,average
7097,0.0,0.0,average
7098,0.0,0.0,good
7099,0.0,0.0,average
7100,0.0,0.0,negative
7101,1.0,0.0,average
7102,0.0,0.0,average
7103,0.0,0.0,average
7104,0.0,0.0,negative
7105,0.0,0.0,average
7106,0.0,0.0,average
7107,0.0,0.0,average
7108,0.0,0.0,negative
7109,0.0,0.0,average
7110,0.0,0.0,worse
7111,0.0,0.0,average
7112,0.0,0.0,good
7113,0.0,0.0,average
7114,0.0,0.0,average
7115,0.0,0.0,negative
7116,0.0,0.0,negative
7117,0.0,0.0,average
7118,0.0,0.0,average
7119,0.0,0.0,worse
7120,0.0,0.0,negative
7121,0.0,0.0,good
7122,0.0,0.0,negative
7123,0.0,0.0,worse
7124,0.0,0.0,good
7125,0.0,0.0,average
7126,0.0,0.0,negative
7127,0.0,0.0,average
7128,0.0,0.0,good
7129,0.0,0.0,average
7130,0.0,0.0,average
7131,0.0,0.0,worse
7132,0.0,0.0,worse
7133,0.0,0.0,good
7134,0.0,0.0,negative
7135,1.0,0.0,good
7136,0.0,0.0,average
7137,0.0,0.0,negative
7138,0.0,0.0,average
7139,0.0,0.0,good
7140,0.0,0.0,average
7141,0.0,0.0,good
7142,1.0,0.0,negative
7143,0.0,0.0,average
7144,0.0,0.0,good
7145,0.0,0.0,average
7146,0.0,0.0,good
7147,0.0,0.0,negative
7148,0.0,0.0,average
7149,1.0,0.0,negative
7150,0.0,0.0,average
7151,0.0,0.0,average
7152,0.0,0.0,average
7153,0.0,0.0,average
7154,0.0,0.0,negative
7155,0.0,0.0,average
7156,0.0,0.0,worse
7157,0.0,0.0,worse
7158,0.0,0.0,average
7159,0.0,0.0,average
7160,0.0,0.0,good
7161,0.0,0.0,average
7162,0.0,0.0,good
7163,0.0,0.0,average
7164,0.0,0.0,negative
7165,0.0,0.0,good
7166,0.0,0.0,good
7167,0.0,0.0,average
7168,0.0,0.0,good
7169,0.0,0.0,average
7170,0.0,0.0,average
7171,0.0,0.0,good
7172,0.0,0.0,negative
7173,0.0,0.0,good
7174,0.0,0.0,worse
7175,0.0,0.0,average
7176,0.0,1.0,good
7177,0.0,0.0,good
7178,0.0,1.0,good
7179,1.0,0.0,worse
7180,0.0,0.0,negative
7181,0.0,0.0,good
7182,1.0,0.0,negative
7183,1.0,0.0,average
7184,1.0,0.0,average
7185,0.0,0.0,average
7186,1.0,0.0,negative
7187,0.0,0.0,worse
7188,0.0,1.0,good
7189,1.0,0.0,worse
7190,0.0,0.0,average
7191,0.0,1.0,average
7192,0.0,1.0,good
7193,0.0,0.0,average
7194,0.5880333434473399,0.8088366874679601,average
7195,0.0,0.0,worse
7196,0.0,0.0,negative
7197,0.0,0.0,average
7198,0.0,1.0,good
7199,0.0,0.0,average
7200,0.0,0.0,average
7201,0.0,0.0,good
7202,0.0,1.0,average
7203,0.0,0.0,average
7204,0.0,0.0,worse
7205,0.0,0.0,average
7206,0.0,1.0,good
7207,0.0,1.0,negative
7208,0.0,0.0,average
7209,0.0,1.0,average
7210,1.0,0.0,average
7211,0.0,0.0,negative
7212,1.0,0.0,average
7213,0.0,1.0,good
7214,0.0,1.0,good
7215,0.0,0.0,good
7216,0.0,0.0,negative
7217,0.0,1.0,good
7218,0.0,1.0,average
7219,0.0,1.0,good
7220,0.0,0.0,worse
7221,1.0,0.0,negative
7222,0.0,0.0,negative
7223,0.0,0.0,average
7224,0.0,1.0,good
7225,0.0,0.0,negative
7226,0.0,0.0,good
7227,0.0,0.0,average
7228,1.0,0.0,worse
7229,0.0,0.0,worse
7230,0.0,0.0,negative
7231,0.0,0.0,negative
7232,1.0,0.0,average
7233,0.0,0.0,negative
7234,0.0,0.0,negative
7235,1.0,0.0,worse
7236,1.0,0.0,good
7237,0.0,0.0,negative
7238,0.5880333434473399,0.8088366874679601,worse
7239,1.0,0.0,negative
7240,0.0,0.0,negative
7241,0.0,0.0,average
7242,0.0,0.0,negative
7243,0.0,1.0,good
7244,0.0,0.0,worse
7245,0.0,0.0,negative
7246,0.0,0.0,negative
7247,0.0,0.0,average
7248,1.0,0.0,good
7249,0.0,0.0,worse
7250,1.0,0.0,negative
7251,0.0,0.0,average
7252,1.0,0.0,good
7253,1.0,0.0,worse
7254,0.0,0.0,negative
7255,0.0,0.0,good
7256,1.0,0.0,worse
7257,0.0,0.0,negative
7258,1.0,0.0,negative
7259,0.0,0.0,average
7260,0.0,0.0,good
7261,0.0,0.0,worse
7262,0.0,1.0,good
7263,0.0,0.0,negative
7264,1.0,0.0,negative
7265,0.0,0.0,average
7266,0.0,0.0,negative
7267,0.0,0.0,negative
7268,0.0,1.0,good
7269,0.0,0.0,negative
7270,0.0,0.0,average
7271,0.0,0.0,worse
7272,1.0,0.0,negative
7273,0.0,0.0,worse
7274,0.0,0.0,good
7275,0.0,0.0,good
7276,0.0,0.0,negative
7277,0.0,0.0,negative
7278,0.0,0.0,negative
7279,0.0,0.0,average
7280,0.0,0.0,worse
7281,0.0,0.0,negative
7282,0.0,0.0,worse
7283,0.0,1.0,good
7284,0.0,1.0,good
7285,0.0,0.0,average
7286,0.0,0.0,negative
7287,0.0,1.0,average
7288,0.0,0.0,negative
7289,0.0,1.0,good
7290,0.0,0.0,negative
7291,1.0,0.0,negative
7292,0.0,1.0,negative
7293,0.0,1.0,good
7294,0.0,0.0,good
7295,0.0,0.0,average
7296,0.0,0.0,negative
7297,1.0,0.0,negative
7298,0.0,0.0,negative
7299,0.0,0.0,negative
7300,0.0,0.0,negative
7301,1.0,0.0,negative
7302,0.0,0.0,worse
7303,0.0,0.0,negative
7304,0.0,1.0,good
7305,0.0,0.0,good
7306,1.0,0.0,worse
7307,0.0,0.0,worse
7308,0.0,0.0,negative
7309,0.0,0.0,negative
7310,0.0,0.0,good
7311,0.0,0.0,good
7312,0.0,1.0,worse
7313,0.0,0.0,average
7314,1.0,0.0,negative
7315,0.0,1.0,good
7316,1.0,0.0,negative
7317,0.0,1.0,good
7318,0.0,0.0,negative
7319,1.0,0.0,negative
7320,0.0,1.0,good
7321,0.0,0.0,negative
7322,1.0,0.0,negative
7323,0.0,0.0,average
7324,1.0,0.0,average
7325,1.0,0.0,worse
7326,0.0,0.0,negative
7327,1.0,0.0,worse
7328,1.0,0.0,negative
7329,1.0,0.0,average
7330,0.0,0.0,average
7331,0.0,0.0,worse
7332,0.5880333434473399,0.8088366874679601,negative
7333,0.0,0.0,worse
7334,0.0,0.0,negative
7335,0.0,0.0,negative
7336,1.0,0.0,worse
7337,0.0,0.0,negative
7338,0.0,0.0,negative
7339,0.0,0.0,negative
7340,0.0,0.0,worse
7341,1.0,0.0,negative
7342,0.0,0.0,negative
7343,0.0,1.0,good
7344,0.0,0.0,negative
7345,0.0,0.0,average
7346,1.0,0.0,worse
7347,0.0,0.0,negative
7348,1.0,0.0,worse
7349,0.0,1.0,negative
7350,0.0,0.0,negative
7351,0.0,0.0,average
7352,0.0,1.0,good
7353,0.0,0.0,average
7354,0.0,1.0,good
7355,1.0,0.0,negative
7356,0.0,0.0,average
7357,0.0,1.0,negative
7358,0.0,0.0,negative
7359,0.0,0.0,worse
7360,1.0,0.0,worse
7361,0.0,0.0,average
7362,0.0,1.0,negative
7363,1.0,0.0,negative
7364,1.0,0.0,negative
7365,0.0,0.0,negative
7366,0.5880333434473399,0.8088366874679601,good
7367,0.0,0.0,negative
7368,1.0,0.0,negative
7369,0.0,1.0,good
7370,0.0,0.0,average
7371,0.0,0.0,worse
7372,0.0,0.0,average
7373,0.0,0.0,negative
7374,0.0,0.0,average
7375,1.0,0.0,negative
7376,0.0,1.0,good
7377,0.0,0.0,average
7378,1.0,0.0,worse
7379,1.0,0.0,negative
7380,0.0,0.0,worse
7381,0.0,0.0,average
7382,0.0,0.0,average
7383,1.0,0.0,negative
7384,0.0,0.0,worse
7385,0.0,0.0,good
7386,0.0,0.0,average
7387,0.0,0.0,negative
7388,0.0,0.0,negative
7389,0.0,0.0,worse
7390,1.0,0.0,average
7391,1.0,0.0,negative
7392,0.0,0.0,negative
7393,0.0,0.0,average
7394,0.0,1.0,negative
7395,1.0,0.0,average
7396,0.0,0.0,average
7397,0.0,0.0,negative
7398,0.0,0.0,negative
7399,0.0,0.0,negative
7400,0.0,0.0,negative
7401,0.0,0.0,negative
7402,1.0,0.0,average
7403,0.0,0.0,worse
7404,0.0,0.0,worse
7405,0.0,0.0,negative
7406,0.0,0.0,negative
7407,0.0,0.0,worse
7408,1.0,0.0,negative
7409,0.0,0.0,negative
7410,0.0,0.0,worse
7411,0.0,0.0,negative
7412,0.0,0.0,good
7413,0.0,0.0,negative
7414,0.0,0.0,worse
7415,0.0,0.0,negative
7416,1.0,0.0,worse
7417,1.0,0.0,worse
7418,1.0,0.0,negative
7419,1.0,0.0,worse
7420,0.0,0.0,average
7421,0.0,1.0,average
7422,0.5880333434473399,0.8088366874679601,negative
7423,0.0,0.0,average
7424,0.0,0.0,worse
7425,0.0,0.0,negative
7426,0.0,0.0,average
7427,1.0,0.0,worse
7428,0.0,1.0,negative
7429,0.0,0.0,average
7430,0.0,0.0,worse
7431,0.0,0.0,negative
7432,0.0,0.0,good
7433,0.0,0.0,average
7434,0.0,1.0,good
7435,0.0,0.0,negative
7436,0.0,0.0,negative
7437,1.0,0.0,negative
7438,0.5880333434473399,0.8088366874679601,good
7439,1.0,0.0,negative
7440,1.0,0.0,average
7441,0.0,0.0,worse
7442,1.0,0.0,negative
7443,0.0,1.0,good
7444,0.0,0.0,negative
7445,1.0,0.0,negative
7446,0.0,0.0,negative
7447,0.0,0.0,good
7448,0.0,0.0,negative
7449,1.0,0.0,worse
7450,0.0,0.0,average
7451,1.0,0.0,worse
7452,0.0,0.0,average
7453,1.0,0.0,good
7454,1.0,0.0,negative
7455,0.0,0.0,worse
7456,1.0,0.0,average
7457,0.0,0.0,negative
7458,0.0,0.0,negative
7459,0.0,0.0,average
7460,0.0,1.0,good
7461,1.0,0.0,average
7462,1.0,0.0,negative
7463,1.0,0.0,negative
7464,0.0,0.0,average
